Track ID,accousticness,danceability,duration,energy,instrumentalness,key,energy,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
0b4uubOkNrnhTcMqw6Q1xR,0.0633,0.729,212640,0.785,0,5,0.785,0.0891,-4.561,1,0.0578,97.049,4,0.708,35
20Bu7xUYBjh8CEWUQ72yf7,0.00326,0.53,219573,0.83,0,4,0.83,0.366,-4.698,0,0.0315,131.998,4,0.553,11
1AOXIPRhIw7AaN2dHZ0ZrT,0.281,0.833,218832,0.915,0,2,0.915,0.148,-2.112,1,0.199,129.931,4,0.545,31
2YaMmtXaoUePsEwUofu5q6,0.00017,0.192,290270,0.948,0,4,0.948,0.0608,-5.476,0,0.169,151.945,4,0.0517,45
4OTofNs1V7sgnSSlzj4edo,0.258,0.71,244079,0.59,0,5,0.59,0.372,-4.653,0,0.0291,125.955,4,0.231,43
0hSqC8hNHd7RX2WieIKTUw,0.109,0.625,283867,0.765,0,7,0.765,0.599,-4.727,1,0.0572,121.104,4,0.621,47
4jgF1sLf3TkQbZkLHsc6SI,0.762,0.562,206453,0.383,0,4,0.383,0.0775,-8.54,1,0.0356,119.113,3,0.225,53
2Je5HiZUABcRsPV6DQwhph,0.0203,0.322,182093,0.688,0,11,0.688,0.0813,-6.703,1,0.0488,187.241,3,0.462,35
10EAxVTfkhNFmiUd1sy6rt,0.00556,0.355,301843,0.86,0.000395,11,0.86,0.0927,-2.92,0,0.0586,98.913,4,0.117,25
1s7fF5rM9oJmfpkK4OF8tu,3.85e-05,0.52,280427,0.94,0.0713,10,0.94,0.123,-5.311,0,0.0356,126.977,4,0.743,41
7sormsdEi2yxGsUn7bUjyx,0.422,0.654,220187,0.689,0,0,0.689,0.375,-4.368,0,0.299,197.859,4,0.518,58
6kvWrw6po5kIzCEORDKHkz,3.29e-05,0.52,178093,0.941,0.0105,9,0.941,0.211,-4.75,1,0.0898,90.039,4,0.574,6
496cFi1qz79MwI0q6wKh2r,0.386,0.388,276780,0.371,0.000593,11,0.371,0.121,-10.096,1,0.0405,137.693,4,0.0958,50
5IRjt3pfdsJAb79Gb0oboL,0.561,0.623,197453,0.532,0,4,0.532,0.302,-9.674,1,0.131,166.629,4,0.626,1
0pEtZlnq69RMMR6uzeSznm,0.0511,0.533,204267,0.9,0,11,0.9,0.342,-4.517,1,0.164,195.838,4,0.854,32
0d0QpcDzocPpRK808a33ss,0.802,0.293,227480,0.415,1.33e-05,10,0.415,0.124,-8.036,1,0.0301,81.988,5,0.117,41
65vEK65KeqeH11s3Ym8BWO,0.0184,0.519,330987,0.695,0.000617,7,0.695,0.576,-7.219,0,0.0354,82.314,4,0.713,59
6qaKXrWW5tBzVZh6IYq8X3,0.0508,0.709,172309,0.922,0,10,0.922,0.52,-3.656,1,0.221,122.83,4,0.947,39
0JjJGeUbFqCRe4nKNVCAz9,0.583,0.705,202600,0.516,0,0,0.516,0.078,-5.77,1,0.119,115.761,4,0.421,48
4gZWBtpQkbtqsxMAKVaVPF,0.0897,0.612,244274,0.898,2.88e-05,0,0.898,0.508,-5.955,1,0.061,104.516,4,0.704,14
67F6gXHhjIzdy9tcDNM7uE,0.232,0.614,232520,0.477,1.87e-06,2,0.477,0.0848,-5.91,0,0.0461,134.7,4,0.275,51
24BNgrtp6Fag4M5BQPEgsV,0.0568,0.373,162981,0.717,0,1,0.717,0.114,-5.833,0,0.083,109.977,5,0.293,70
76xNMnRFyE1VlWePYaQN8Z,0.0117,0.455,512027,0.897,0.00105,0,0.897,0.347,-5.304,0,0.0758,136.052,4,0.104,40
401WTPsvIGoaFQkWxd5Tdw,0.941,0.22,70435,0.11,0.00474,0,0.11,0.119,-14.574,1,0.0405,215.236,4,0.162,36
2oq91X4orVYM6QHZBbD5CP,0.316,0.589,376533,0.834,0,8,0.834,0.112,-4.098,0,0.0443,125.005,4,0.164,20
47zaDP1ycAe75JHLNDgaUe,0.0022,0.552,234720,0.745,2.11e-05,9,0.745,0.141,-5.738,1,0.0261,84.991,4,0.408,14
0VdZW022xxbEbZlQpuCNYw,0.00741,0.788,217500,0.966,0.293,1,0.966,0.121,-3.102,1,0.0475,128.019,4,0.49,32
0pn9RT707Ivt0F11Kkh1Ma,0.00901,0.776,174373,0.697,0,1,0.697,0.087,-5.125,0,0.073,105.976,4,0.637,34
3E4ZK1UUqD2nFsGiEMQV2x,0.162,0.567,284387,0.712,0,0,0.712,0.0978,-5.795,1,0.0329,121.97,4,0.434,12
3WW9NaxJkWXfahwf5H0VVM,0.573,0.812,229569,0.583,0,10,0.583,0.0775,-4.474,0,0.304,136.986,4,0.72,43
1eQN2B11BU0sIqBGAGnwsH,0.0603,0.522,243960,0.573,0.00173,0,0.573,0.136,-7.109,1,0.027,81.001,4,0.267,44
6XddLa3bdlJJQC6sImufdH,0.298,0.767,188880,0.669,0,1,0.669,0.0867,-4.508,1,0.211,99.933,4,0.72,54
22x6s0mUIuvPZ3YmKBMlC6,0.0727,0.659,240000,0.962,0.000223,7,0.962,0.284,-4.258,0,0.0394,128.0,4,0.302,0
0p3rzYD9XEIyBBx1QTwg4z,0.0622,0.67,189000,0.853,0,8,0.853,0.0602,-4.515,1,0.0884,103.843,4,0.615,63
6kekpJxLdSHQmGKFvJxFXi,0.296,0.548,255613,0.983,0,7,0.983,0.855,-5.688,1,0.309,133.601,4,0.0571,28
4vfuIUiQCX24MXZYSKrKUy,0.972,0.468,297173,0.267,0.00559,4,0.267,0.0751,-10.467,1,0.0294,116.111,4,0.0995,38
58Xx6ZPFsi6bqkFFZe0GD0,0.000437,0.918,182857,0.723,0.141,0,0.723,0.124,-4.099,0,0.0653,126.046,4,0.393,47
6Z0CSptkTKzOpownOPnK5g,0.0872,0.726,204253,0.835,6.08e-06,5,0.835,0.076,-3.949,0,0.0361,120.03,4,0.855,57
2FY7b99s15jUprqC0M5NCT,0.217,0.704,189467,0.611,0,2,0.611,0.0812,-6.112,1,0.0409,100.0,4,0.22,82
4BVFVaa1fDo20Ud1q5Gd2N,0.0235,0.665,184987,0.842,0,6,0.842,0.0763,-4.06,0,0.255,86.993,4,0.629,53
5vH54QmD1xN4w48pHT1k24,0.0777,0.747,265643,0.166,1.2e-06,8,0.166,0.797,-17.302,1,0.0747,123.909,4,0.296,16
6LgOewJEkHdTtG2j5ws10a,0.208,0.598,287533,0.394,0,4,0.394,0.209,-9.028,1,0.027,110.429,4,0.409,6
1hJ6x0VhpIlrrjnbqKHtfn,0.12,0.585,184676,0.542,0,5,0.542,0.0486,-9.113,1,0.102,167.825,4,0.584,41
6duWrSlajEdgjAfaiKZV31,0.057,0.479,199840,0.915,0.000367,0,0.915,0.284,-2.942,1,0.0755,152.016,4,0.375,41
4tJ5OWNzYlRhBlHUj9BVWp,0.175,0.637,209693,0.815,0,7,0.815,0.249,-5.869,0,0.0309,119.997,4,0.505,8
4Ca2iw9Gk8MQehqDSnJTn8,0.397,0.439,292387,0.392,0,3,0.392,0.124,-7.135,1,0.0265,104.847,4,0.274,40
0uuH3Htpahzscc1YSG833Z,0.161,0.656,230173,0.632,0,2,0.632,0.0866,-5.855,1,0.331,133.819,4,0.114,43
1XgpK29CGGjZnxPYkiRbh4,0.0317,0.798,206920,0.809,0,5,0.809,0.214,-6.152,1,0.0839,90.006,4,0.471,70
0sdbFOyfgAhAhWq8DpzkaW,0.0122,0.877,228373,0.547,1.51e-05,7,0.547,0.028,-5.705,1,0.18,99.034,4,0.687,63
3P3WWAmritzaG78aLC5gnO,0.000116,0.315,276453,0.931,0,6,0.931,0.113,-4.658,1,0.0712,140.633,4,0.292,16
5ArUqTWjRX0nShPe7OjfuQ,0.229,0.531,244318,0.851,0.0016,2,0.851,0.259,-6.047,0,0.0342,106.976,4,0.506,20
5TBvzAlyJ3CHlq7wMqpLhW,0.07,0.701,207587,0.691,0,9,0.691,0.844,-5.937,1,0.0808,131.843,4,0.587,49
6JORpnl2N3JhgZGTl4WZlz,0.000257,0.507,336693,0.757,0.00011,6,0.757,0.0971,-5.66,1,0.0309,113.048,4,0.202,38
5xSohNoL4rkPOftBE1dM0N,0.191,0.5,338227,0.541,0.0119,1,0.541,0.104,-6.95,0,0.0376,172.329,4,0.44,23
0iMIQ9pTAwimaR9gpUwOgo,0.18,0.679,172013,0.528,5.47e-06,2,0.528,0.135,-7.372,1,0.187,106.439,3,0.882,49
0WoKj7UZAI6syL9FM8Ug5N,0.776,0.223,136020,0.534,0,0,0.534,0.267,-5.576,1,0.0312,100.353,3,0.406,2
6NFg0GE0C7suofWtrGCUHr,0.125,0.423,215933,0.571,0.0574,9,0.571,0.476,-8.943,1,0.0403,154.029,4,0.0679,28
1Ze0nMoP6PY90k4VjInW4T,0.000583,0.523,286440,0.7,0,10,0.7,0.135,-4.332,0,0.131,114.297,4,0.525,39
35QutYlXHDefIzlO4GjXjk,0.272,0.394,207347,0.794,0,4,0.794,0.103,-4.369,1,0.0716,81.621,4,0.585,62
0uTZlxoU10StYyhGu2Q8wL,0.165,0.576,238933,0.642,0.00188,8,0.642,0.834,-7.518,1,0.0365,96.051,4,0.128,29
580EriX7YWyKKgnw4la6Qh,0.189,0.731,192705,0.728,5.91e-05,9,0.728,0.0852,-5.127,0,0.0246,87.99,4,0.825,28
6EFsakZntPdCcqyWKpVXgG,0.255,0.626,233547,0.565,7.9e-06,0,0.565,0.108,-8.142,1,0.0382,135.017,4,0.52,18
5ZaaHM8HRizjncGBAIfK0C,0.42,0.493,150295,0.69,0,7,0.69,0.126,-4.768,1,0.275,76.85,5,0.478,50
1aG3cKC1rz3cq9bHbHz0JH,0.345,0.262,104519,0.628,0.024,9,0.628,0.16,-5.39,1,0.0467,168.908,4,0.367,9
7IdITBZya3vxQsGTozQ6zO,0.245,0.554,219543,0.761,0.013,11,0.761,0.11,-7.952,1,0.0349,98.142,4,0.501,23
2cXwhlL9fRimm3hIHCyw0v,0.00775,0.598,243693,0.652,0.00266,5,0.652,0.102,-6.5,1,0.0318,97.496,3,0.262,18
1rlIrbWboTRGeKfHhgbJRZ,0.129,0.853,156195,0.637,0,3,0.637,0.267,-5.924,0,0.331,86.048,4,0.496,69
11z8f8BH1WdIlFI9TNQ9mc,0.189,0.75,206187,0.698,0,2,0.698,0.262,-4.943,1,0.0555,143.983,4,0.602,64
6jDez1MckVsLvFdQDKEtzt,0.931,0.5,217640,0.469,0.475,1,0.469,0.0637,-7.625,1,0.0275,99.989,4,0.188,45
5ITi64nceMr4EgWfqmivd4,0.875,0.236,217224,0.207,8.15e-06,4,0.207,0.0934,-10.829,1,0.0334,147.518,4,0.0757,54
4M4Q7unZPhepF3LtpLIEd9,0.00262,0.583,214038,0.803,0.000148,5,0.803,0.223,-7.466,0,0.0329,105.047,4,0.608,29
1B3o1yfiEDSQ0G5L9TDbhp,0.331,0.751,186373,0.55,5.34e-05,11,0.55,0.186,-8.425,0,0.0457,130.092,4,0.57,47
68huCvDdltGkJgOeeMpzMI,0.0679,0.734,206827,0.802,1.3e-06,7,0.802,0.0884,-2.957,1,0.0365,128.055,4,0.373,25
6BY1NFsM97eT9FksbQChMX,0.1,0.528,214107,0.774,0.000161,7,0.774,0.162,-5.353,0,0.0511,125.146,4,0.51,34
32dkgtXGCpd3i9WPNpAszn,0.0018,0.553,362760,0.612,0.0111,1,0.612,0.163,-5.862,0,0.0276,131.992,4,0.173,22
2W8d6AkRCP2qD89z1zK5MJ,0.145,0.917,138391,0.541,3.25e-05,0,0.541,0.0409,-8.345,1,0.0944,101.005,4,0.752,57
3iv26BUAWSn83q8rhGKPE8,0.415,0.635,216983,0.646,0.00055,10,0.646,0.42,-5.246,1,0.0462,117.956,3,0.344,54
52sIdbv8XmBQ5aiNAM8g8N,0.336,0.658,192707,0.734,5.85e-06,9,0.734,0.0945,-6.137,1,0.0332,130.796,4,0.647,1
6RkakOgKRz5yDU2O8ddqPi,0.000662,0.33,314048,0.842,0.00028,1,0.842,0.847,-8.498,0,0.0624,160.542,4,0.523,15
0x5MvLKZRVyMtSCbNooroT,0.835,0.596,236240,0.319,0.000163,5,0.319,0.124,-11.579,1,0.0348,80.644,4,0.356,32
4VxSbV1XVDwBSvb3oDpcz3,0.0308,0.37,167013,0.833,4.62e-05,7,0.833,0.414,-7.561,1,0.0547,77.419,4,0.446,29
17Cs25j5Ui6X6W4Hk1kAyC,0.208,0.794,187007,0.459,7.17e-06,7,0.459,0.12,-7.404,1,0.0941,149.033,4,0.266,68
5FFCifT0QSy2QU8xBrdDMR,0.0685,0.64,239453,0.57,0,1,0.57,0.0828,-4.29,0,0.0285,80.04,4,0.655,38
5xXkyBtG1sNIhkpCIxF0Il,0.196,0.621,211000,0.847,0.00332,8,0.847,0.136,-4.467,1,0.0297,101.03,4,0.64,41
43dOwOq0mB4i6j4SpcSkqC,0.0936,0.825,255849,0.547,0,8,0.547,0.22,-3.938,1,0.0859,152.007,4,0.184,53
3Zi5V5d1y5sx8SZ3vReyPQ,2.89e-05,0.39,229187,0.82,0.623,5,0.82,0.256,-8.87,0,0.0295,178.017,4,0.712,12
1vHeu2j2MpfMqqvcXKLtic,0.0716,0.711,208733,0.796,0.0045,10,0.796,0.262,-5.87,1,0.0341,109.991,4,0.901,57
5GlXoOi6BS2AP8q4eXZQIn,0.78,0.347,197652,0.751,0.137,7,0.751,0.953,-14.011,1,0.43,136.84,4,0.277,16
2N8KDKtMp481s0fgCrZGC5,0.644,0.306,203654,0.313,1.61e-05,8,0.313,0.0629,-11.249,1,0.0287,145.114,4,0.379,34
1YS59ydgQoPDlS9000B9wj,0.659,0.368,200547,0.482,0,0,0.482,0.0977,-4.501,1,0.0391,147.733,4,0.294,24
2qcG0nZ6S3zZV0UrkY5nFo,0.0511,0.968,262308,0.589,0,11,0.589,0.0731,-7.808,1,0.255,129.993,4,0.268,67
5KPEhQvyKtdGKTevkpfQms,0.00148,0.383,221307,0.771,0.00144,1,0.771,0.0658,-6.21,1,0.0395,114.797,3,0.424,41
1gDT0R9ikfNfNykmWoKQ5y,0.09,0.598,204680,0.793,0,9,0.793,0.301,-4.731,1,0.0996,123.979,4,0.517,45
3xgDQRexKiyS4Eq3oAvLaD,0.141,0.761,173137,0.61,0,1,0.61,0.124,-5.856,1,0.0447,140.014,4,0.29,63
3yosKbFUHWp5fwxMRFiBns,0.903,0.471,141960,0.225,0.00254,0,0.225,0.115,-12.704,1,0.0335,98.071,1,0.213,10
0cSJ5ZNhyFRw68u0mkGN5m,0.316,0.439,251693,0.454,0.000696,5,0.454,0.0901,-8.251,1,0.028,97.97,4,0.388,38
2gPyL7eLUIRzXQ79rZ7e5H,0.000257,0.413,176672,0.989,4.99e-05,0,0.989,0.313,-2.903,1,0.161,130.031,4,0.187,16
2U2aleEu2wYPrZG9RGZDDA,0.000404,0.468,232560,0.946,0.000343,2,0.946,0.156,-4.823,1,0.0534,132.118,4,0.505,4
1jM6fCYnlLCV8t3run0yUl,0.401,0.675,243708,0.694,0,8,0.694,0.17,-4.334,1,0.14,144.04,4,0.472,42
1Dk3CfJEtqvj7Xg2AWwfEn,0.144,0.752,262400,0.703,0,5,0.703,0.325,-3.417,0,0.213,149.988,4,0.641,55
5743VEXAvGMke5HA6qBjLP,0.0532,0.248,379880,0.85,0.636,7,0.85,0.328,-6.997,1,0.0554,178.326,4,0.0416,17
2jey6aQoRNao7Ou9ftOXFC,0.0572,0.825,185987,0.718,0,0,0.718,0.104,-3.482,1,0.0838,145.028,4,0.69,56
7B0ofCHeQu2FoX7P28ZaPp,0.952,0.253,316167,0.0118,0.614,8,0.0118,0.245,-33.838,1,0.042,82.843,3,0.149,52
7jexRhIy6nXnxL1Z2FY3b6,0.0156,0.433,210960,0.803,5.33e-06,2,0.803,0.328,-4.569,1,0.338,188.041,4,0.626,35
63x2Zxj2KXVdyvAW1v5FKF,0.742,0.511,260707,0.38,0.000372,9,0.38,0.0903,-9.248,1,0.0299,127.87,4,0.144,37
4JNV7HMbKr28YZiUvQTfIy,0.0984,0.674,167987,0.811,0,7,0.811,0.0527,-2.324,1,0.135,188.19,4,0.838,56
3OVjEKPS3RcwjZtlPVzPRj,0.0147,0.726,201040,0.649,0,10,0.649,0.0713,-5.143,1,0.0658,117.97,4,0.713,34
3j9Hr6H4sWOVNSVNlsjCVz,0.682,0.613,187133,0.586,0,8,0.586,0.217,-4.04,1,0.0643,79.994,4,0.612,31
5mu1uv8RmzDkF8foePK5qa,0.0335,0.785,166627,0.425,4.36e-06,10,0.425,0.108,-6.665,1,0.137,174.028,4,0.192,71
5mexbTuWx9d8DPZk4sDGF4,0.194,0.551,210960,0.725,0,1,0.725,0.0956,-7.619,0,0.189,99.919,4,0.692,64
3rYAgS9ATaKNDEruz4mRe3,0.00866,0.584,237080,0.778,0.0287,1,0.778,0.288,-5.104,1,0.0302,86.101,4,0.756,11
6BiljdOcvjAqs8QZ6b9QlX,0.342,0.79,219181,0.593,0.00013,9,0.593,0.112,-4.098,1,0.0356,92.004,4,0.713,36
1jAQHaxMZsG3GNF40XpqBi,0.022,0.45,297290,0.701,0.0104,5,0.701,0.163,-7.097,1,0.0404,130.042,4,0.0555,30
6irE4Fbjbry3czv7mTxVSB,0.0135,0.657,221522,0.711,0,0,0.711,0.221,-5.355,1,0.374,86.957,4,0.368,70
51aZm5RLe6spgobzWMBnWN,0.525,0.537,213187,0.317,0,5,0.317,0.12,-6.688,0,0.0304,79.87,4,0.337,36
3vXg8IhuUsbq3aS4XhkTR3,0.886,0.621,206480,0.135,0,7,0.135,0.104,-12.672,1,0.0434,132.129,4,0.339,31
3JwQXQnFBM9W1oOuwZzuoM,0.0525,0.515,311828,0.721,0.0369,0,0.721,0.196,-6.465,0,0.0402,139.996,4,0.398,36
54DIzLw4LLxB3n1XiiQftU,0.0377,0.46,366187,0.601,0.715,6,0.601,0.0954,-5.486,0,0.0304,136.912,4,0.247,57
23OXdR7YuUBVWh5hSnYJau,0.0735,0.609,324467,0.674,0.06,10,0.674,0.345,-7.388,0,0.0548,90.009,4,0.315,78
6CTWathupIiDs7U4InHnDA,0.225,0.477,213993,0.61,0,11,0.61,0.107,-5.628,0,0.144,79.882,4,0.358,76
6Irt9GvjTLQQDDgb3vqU0y,0.923,0.615,550312,0.243,0.912,10,0.243,0.0982,-19.97,0,0.0469,100.052,3,0.162,46
6Zv8IFfsmPmwg7lDiauEL8,0.00161,0.509,284987,0.864,0.0184,6,0.864,0.106,-5.195,1,0.0302,126.012,4,0.526,37
1ubrm08UwMxYD8K6Mo6iRi,0.902,0.671,241920,0.187,1.8e-06,2,0.187,0.116,-10.117,1,0.0523,71.977,4,0.273,2
3tyB3Y7sfc02VwtsnW3aCO,0.0962,0.62,208067,0.388,0.00427,8,0.388,0.0637,-8.295,1,0.0294,105.047,3,0.258,39
7fm3ZgLdwb8OdW2jskt3J7,0.00284,0.387,236333,0.79,0.00216,2,0.79,0.153,-6.56,1,0.0528,147.937,4,0.0369,27
3TgMcrV32NUKjEG2ujn9eh,0.000254,0.618,248336,0.837,0.000378,1,0.837,0.0618,-5.338,1,0.0304,121.227,4,0.526,73
6UWSxk3ybIJToE4M0cQHHE,0.0324,0.574,206360,0.795,0,10,0.795,0.393,-5.561,1,0.0427,87.984,4,0.519,33
5zcMXQDrsVNrf9JaE1QSAz,0.00233,0.373,258149,0.957,0,2,0.957,0.138,-5.278,1,0.19,160.006,4,0.33,14
3DCmB1ER8W3GTEL5btzAj0,0.338,0.438,228827,0.851,0.192,9,0.851,0.375,-4.958,1,0.047,83.965,4,0.646,26
6jkx9Acc1dMgmZe7kB9q6K,0.436,0.6,231915,0.633,0,7,0.633,0.3,-6.863,1,0.0302,106.078,3,0.366,25
4Lf11DWZ7TVXGxJxu59xvA,2.39e-05,0.489,165729,0.971,0.0021,1,0.971,0.0607,-1.789,1,0.0567,145.279,4,0.543,25
6yE6AL3D5lq25jtTAESkVu,0.0226,0.66,203836,0.953,0.293,10,0.953,0.125,-4.551,0,0.0511,114.986,4,0.909,37
5r8c96Zn0ZNHRecVKpFf23,0.294,0.419,222200,0.412,0.185,6,0.412,0.15,-11.477,1,0.0284,136.065,4,0.164,51
0VZdxWVO5BH0jJt67D1CEg,0.095,0.707,191160,0.872,0,5,0.872,0.148,-3.824,0,0.0788,108.043,4,0.761,43
46zNRJO6sHraQjRuYL67yX,0.0312,0.759,190515,0.744,0,9,0.744,0.13,-5.964,1,0.0542,120.046,4,0.223,13
33H1pDEn8hdNGDetae2w0K,0.000207,0.36,203648,0.972,0.000123,6,0.972,0.344,-3.574,0,0.125,174.963,4,0.278,41
7lAK3oHbfEnvUQWosrMMpR,0.283,0.785,150043,0.554,3.4e-06,0,0.554,0.116,-6.571,1,0.0409,128.047,4,0.144,78
3IiMnjK7S2PlsPVMuAH7rU,0.000113,0.354,257453,0.943,0.0187,5,0.943,0.104,-3.633,1,0.288,94.416,4,0.367,58
0Q9vbV7G2Q6lts13nY9YGP,0.00699,0.582,210360,0.925,2.9e-06,6,0.925,0.108,-4.366,0,0.0523,95.987,4,0.788,61
5AFhmntaZe2tpO2vKCfQCR,0.251,0.536,259666,0.53,4.75e-06,4,0.53,0.874,-8.018,1,0.033,83.962,4,0.218,14
01bfHCsUTwydXCHP1VoLlI,0.185,0.784,191027,0.682,6.25e-06,1,0.682,0.106,-8.614,1,0.0962,112.512,4,0.967,54
4cA6NwV45SLm1EywAkxFxX,0.00127,0.353,231227,0.942,0,9,0.942,0.217,-3.981,0,0.122,172.981,4,0.341,38
6SLddxekATlBWiMCtsqvku,0.345,0.857,248160,0.445,1.43e-05,11,0.445,0.132,-7.443,1,0.0369,95.061,4,0.633,23
78JF5ltZGwtjJkd5gsFZO3,0.323,0.618,272600,0.498,0.000259,4,0.498,0.112,-7.42,0,0.072,79.059,4,0.481,26
63Saeg5a3aY8sjitGOCq0F,0.0042,0.471,249856,0.882,0.00212,0,0.882,0.12,-5.271,1,0.0653,130.89,4,0.647,24
3nJvx36ecMGNrUnWzHDTM7,0.0535,0.525,241827,0.417,0.00945,9,0.417,0.101,-7.699,1,0.0306,143.911,4,0.35,32
0KaGoDZ0SFuJ8GTnGmKEUN,0.232,0.474,254705,0.704,5.54e-05,0,0.704,0.105,-5.39,1,0.0375,172.008,4,0.517,23
18q3Snk21t9JruunyQ9xNT,0.574,0.45,340800,0.616,0.464,5,0.616,0.12,-8.675,1,0.0846,154.036,4,0.84,43
0nbrLkHXitxgkiJHjLjBIk,0.581,0.655,172560,0.746,0,11,0.746,0.307,-5.598,0,0.0581,80.001,4,0.711,47
1E6n4UEGSVBcpnEv21BVGL,0.000245,0.202,138800,0.894,0.562,10,0.894,0.196,-4.455,0,0.342,174.485,4,0.383,26
6qopop1Rc9r1RjEIBQhc8d,1.69e-05,0.521,209453,0.915,0.43,9,0.915,0.065,-5.705,0,0.0544,112.507,3,0.336,53
7ob9ELVwisrwlhLlnfekhJ,0.286,0.537,346329,0.482,0.00573,6,0.482,0.121,-11.377,1,0.0288,158.021,4,0.228,41
2DQ7V0O22CG2xIQ7WPAocr,0.00462,0.324,182280,0.856,0,0,0.856,0.144,-5.112,0,0.127,167.153,4,0.125,48
1huUFJeG1ANxXxx382wYVm,0.182,0.433,249760,0.768,0.00155,11,0.768,0.0875,-8.589,0,0.0368,150.129,4,0.377,25
2TREpB5pOlxXpzbREZn1LN,0.00496,0.536,195344,0.947,2.56e-06,5,0.947,0.157,-2.706,1,0.0784,95.969,4,0.595,33
10FmiLAx60siMMj5NFCv4o,8.4e-05,0.215,241000,0.946,2.61e-06,9,0.946,0.523,-3.121,1,0.11,82.107,4,0.394,32
27rA8fxRtSPaIhkmdcLsjb,0.059,0.575,233093,0.721,0,0,0.721,0.447,-4.626,0,0.0391,81.932,4,0.422,27
0rpnSIotQOL1vz4g6xs7id,0.1,0.458,235147,0.813,0,11,0.813,0.188,-2.697,1,0.0566,139.886,4,0.314,47
29KlmabUzYbnhSXEqP1ZDd,0.815,0.444,158507,0.311,0.0019,3,0.311,0.125,-13.047,1,0.0438,124.014,4,0.285,40
4RVbK6cV0VqWdpCDcx3hiT,0.339,0.585,324674,0.597,0.0404,0,0.597,0.195,-7.499,1,0.037,100.051,4,0.227,72
1hAhotaz2OgdUiE6lNnxOX,0.0134,0.618,201926,0.915,0,5,0.915,0.0603,-5.794,0,0.0678,93.601,4,0.709,15
5F13RMbVzqCHUQSo5KL3Ci,0.253,0.593,227587,0.391,0,8,0.391,0.0895,-7.594,1,0.0584,74.677,4,0.141,50
72AVn6ZJrmgBumvY5NYrF5,0.0457,0.712,242854,0.66,0.000293,1,0.66,0.084,-8.797,1,0.051,136.592,3,0.399,41
5fp8Ww74MLFXjCYRxf6YMt,0.663,0.591,230627,0.519,0,2,0.519,0.169,-8.007,0,0.396,92.844,4,0.821,41
05r1GGg1Rhs0RcUg27C82a,0.0301,0.624,242050,0.568,0,9,0.568,0.25,-5.664,1,0.143,149.857,4,0.115,59
2S7Fui1gncB8Nw3tqUuQdk,0.00948,0.674,222027,0.659,0.0701,8,0.659,0.0939,-5.417,1,0.031,120.99,4,0.424,22
1W12L2UQhdOst5O2Isqo4d,0.163,0.867,213063,0.808,0,3,0.808,0.102,-4.213,1,0.0448,113.996,4,0.757,7
4uv94t119y9ISgd7U1nWnL,0.00218,0.597,213373,0.886,0,6,0.886,0.0499,-4.065,1,0.0666,122.961,4,0.684,35
62LXVFIfZ7DdoXpdI4XB0B,0.0605,0.708,275560,0.845,0.63,11,0.845,0.18,-7.235,1,0.0702,123.988,4,0.658,24
5aqu5xhPqoOWqF71PkfgM8,0.895,0.787,128888,0.312,0.0224,7,0.312,0.115,-12.401,1,0.0383,119.899,4,0.425,71
1i0E95JgT4M7NPDQfPdsAr,0.131,0.578,265493,0.895,1.5e-05,5,0.895,0.155,-4.516,0,0.0578,167.996,3,0.75,46
0A0z2PjpgmnaROhc4r43ek,0.0412,0.569,188200,0.81,2.11e-06,10,0.81,0.105,-4.88,0,0.0803,179.9,4,0.153,45
0wyY82nPehpvB6nf8FbZLH,0.963,0.283,302667,0.112,2.76e-06,7,0.112,0.368,-14.162,1,0.0333,141.38,3,0.0794,46
3pm12bS739I8TQrUE0vi47,0.885,0.507,37023,0.0745,0.916,0,0.0745,0.122,-22.002,0,0.0384,167.19,4,0.236,35
3epjmAUM9oXepZ1786bJ2E,0.0725,0.476,145240,0.835,0.00214,5,0.835,0.4,-5.256,1,0.224,94.487,4,0.664,28
6DU5q8pEFYtC1cjzSnnBv7,0.652,0.234,110236,0.314,0.0782,6,0.314,0.103,-9.947,1,0.0409,128.602,4,0.0386,26
43A0IMhbdD2nQ13hi7vEhv,0.252,0.728,221667,0.686,0,7,0.686,0.0803,-6.529,1,0.0456,131.887,4,0.571,17
6jUIUE53l7IZtya3CTvIMg,5.05e-05,0.553,428160,0.879,0.814,4,0.879,0.0422,-6.731,1,0.0659,133.044,4,0.205,8
25F66MQQizgGm2UDvxSfaj,0.205,0.76,206427,0.733,2.61e-06,11,0.733,0.147,-5.195,0,0.0789,159.94,4,0.653,35
09621YX54K3b91gdcWOhC8,6.36e-05,0.397,164133,0.987,1.8e-06,1,0.987,0.105,-3.269,1,0.147,108.251,4,0.237,36
2ojXGElqJtMc3oM7ubfk30,0.258,0.123,176453,0.405,0.482,3,0.405,0.114,-11.233,1,0.0358,83.055,5,0.0788,13
1zleRNXqH73w0PpKmjdzEB,0.00237,0.809,293827,0.613,0.492,3,0.613,0.165,-5.151,0,0.0598,121.01,4,0.644,35
3592CAowpMyirHlMVHghY9,0.941,0.144,138160,0.0974,0.0879,3,0.0974,0.155,-17.426,1,0.0351,90.671,4,0.149,22
03IBnHJvOQBr4dy3RguAph,0.00569,0.667,201560,0.871,0.00655,0,0.871,0.165,-4.905,0,0.0343,128.042,4,0.187,54
