Track ID,accousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
6mfsAvXQ3pTT5tEnKKbxZp,0.000138,0.704,177707,0.841,0.0947,11,0.06,-4.913,0,0.0969,108,4,0.514,4
3kUV3AVKhoWTNFxdFkCViB,0.93,0.682,64493,0.36,0,6,0.292,-14.772,0,0.948,72.735,5,0.747,5
4JGNiSqZRHv043B0Uf6fKU,0.0324,0.511,208507,0.873,0.000127,0,0.484,-5.134,1,0.0429,160.004,4,0.511,5
3Y0UIGXgaswWThlklOkkLG,0.175,0.537,258227,0.56,0,9,0.138,-5.247,0,0.0571,158.149,4,0.311,5
22NDkUPSCwVbC3qtTV5JdA,1.92E-05,0.518,289787,0.92,0.00831,4,0.0976,-6.228,1,0.0485,145.048,4,0.417,6
6UJ7KbDDkJwZtR5gxtzsDW,0.0043,0.603,171518,0.812,0.000101,2,0.0854,-3.775,1,0.203,172.183,4,0.726,4
517cAnPxsaxfrkKHHY41wB,0.128,0.639,225000,0.591,6.69E-06,7,0.159,-3.905,0,0.0344,128.002,4,0.305,6
6z9mTIXJEUOJrr6xXKXRQX,0.937,0.408,258427,0.0443,0.00253,7,0.0963,-14.3,1,0.0444,80.4,3,0.21,3
7cSJcPexW3Aok1HVk7bZtV,0.706,0.361,342813,0.392,0.0106,7,0.069,-6.503,1,0.0256,69.326,4,0.166,4
3ViTZxW9satrTEMRu1GCLV,0.000262,0.657,243774,0.823,0.801,0,0.196,-4.52,1,0.0436,141.88,1,0.461,6
4sAdKIn6ZR7ct3ZWbxiVZ3,0.011,0.602,200787,0.741,0.000879,4,0.363,-8.371,1,0.0589,150.123,3,0.737,3
6bOkaEXc5CopinGazSLokx,0.0567,0.458,205627,0.909,4.26E-06,1,0.11,-6.553,1,0.487,118.227,4,0.449,7
1Isqzs72pybkf6iVwpNKwN,0.00601,0.694,199795,0.792,0.944,4,0.107,-10.576,1,0.0468,122.005,4,0.0604,3
3g5maK78CENgSoI8mxjvNy,0.135,0.685,207760,0.882,0,7,0.116,-4.385,0,0.064,110.957,4,0.422,3
4qavlid0RdUAzQNiJlJxRP,0.896,0.561,160893,0.319,0,5,0.97,-15.744,0,0.916,165.725,1,0.388,4
1894QxxLLciLbitWvpQEvk,0.00188,0.29,173634,0.906,0.000535,9,0.344,-8.414,1,0.153,139.185,4,0.402,4
6CceTSB8RTSNRxVbSy9gy5,0.479,0.645,185440,0.585,2.00E-06,5,0.174,-5.062,1,0.0286,136.018,4,0.363,3
1rq48Sf5rX0NHj85aXUNEb,0.00996,0.788,196773,0.646,0.0153,11,0.0509,-9.659,1,0.0396,111.04,4,0.935,4
6MHwMfBCNVCE49tBAVWNJK,0.12,0.696,215304,0.447,0,1,0.701,-9.36,0,0.341,94.026,4,0.11,6
4rGUfotRdDyEmen7Hs83Jg,0.502,0.765,192400,0.673,0.055,10,0.212,-7.524,1,0.0454,139.867,4,0.353,5
3dtp75StyEK5XeKraS5KiI,0.0154,0.63,200320,0.759,0,0,0.0851,-5.148,0,0.0475,124.24,4,0.597,6
3Ddgh4ZwVIkLx0f4WeDFmo,0.000243,0.431,261560,0.914,0.0096,0,0.502,-4.243,0,0.0616,147.108,4,0.534,7
63LC0DlzmPd9TOYON8blfc,0.161,0.812,194320,0.683,2.58E-05,1,0.174,-3.483,0,0.0818,154.028,4,0.87,7
5zICtGQU65YwAq3aVqhiW4,0.361,0.897,295613,0.536,0.00679,0,0.131,-8.905,1,0.0286,104.982,4,0.963,5
42vD3VJBNhxLQ1SWmryw8C,0.0411,0.94,195653,0.455,4.63E-06,2,0.114,-6.046,1,0.21,108.065,4,0.106,6
13rEyddPoVpxXWWv2aTjqo,0.00311,0.447,378827,0.56,0.0991,7,0.22,-8.36,1,0.0316,98.986,4,0.0422,6
51d3RthWwCHj4ZAHwt6Xwo,0.14,0.458,618428,0.681,0.756,2,0.1,-6.272,1,0.0342,133.723,4,0.0915,5
72zQsxnnK5BDJBgGRxzs25,0.116,0.61,225440,0.657,9.45E-06,11,0.239,-4.185,1,0.0242,141.993,3,0.304,5
2xVuumAfdJpWCqqYZbTI1Q,0.00202,0.4,214552,0.894,0.000163,10,0.352,-6.414,0,0.334,172.925,4,0.365,7
0UfkJ92b6D2CLHygzn8C6k,0.347,0.534,178229,0.79,0.00124,7,0.0916,-6.721,1,0.0407,149.905,4,0.653,6
1e7eOq89QU6vGYCJp9yW2L,0.428,0.453,216488,0.849,0,6,0.1,-1.337,0,0.125,173.917,4,0.638,6
7jruR1S3Fhz6odhVGLJ6iU,0.187,0.686,132131,0.531,0.00664,4,0.0963,-9.702,0,0.204,145.019,4,0.338,5
6XnPopwCZ6odHVVqMsllL5,0.00356,0.31,251107,0.825,0,1,0.641,-4.53,1,0.0563,89.885,4,0.475,6
5PT1nttOtZDZ2uSfV1IpNJ,3.09E-05,0.478,222681,0.951,4.19E-05,4,0.396,-2.493,0,0.0895,120.928,4,0.543,4
5n15drADI6KABWBvzFD5Pm,8.02E-05,0.412,167133,0.924,0.000111,11,0.0786,-3.443,0,0.0523,172.02,4,0.699,4
5SecO8b3bvFNBTtrTyt91o,0.0208,0.68,89613,0.634,2.02E-06,7,0.479,-8.446,1,0.36,155.911,4,0.693,7
1HrK90jty9jz4myszKKHkc,0.728,0.168,93005,0.507,0,0,0.113,-9.493,0,0.0701,170.3,5,0.125,3
6duiLmlFXNe9Jdo6XmR98t,0.844,0.7,317587,0.462,0.139,11,0.0829,-14.163,0,0.0336,100.033,4,0.594,6
3r8msJ3lQxkYM3UvrrdM7c,0.354,0.605,273667,0.543,4.99E-06,8,0.102,-5.897,1,0.0338,121.974,4,0.192,3
6moYG3LGbsOZdSSitB2jUn,0.0669,0.883,156000,0.828,0.000263,6,0.114,-3.883,1,0.244,119.972,4,0.389,1
32XmNFuV1Ec8iQFr0qs7Dj,0.084,0.549,249026,0.504,3.21E-05,0,0.113,-7.199,1,0.027,133.08,4,0.332,4
4LXLurwZDwwmngxnGB0A8o,0.397,0.767,187425,0.529,0.0803,0,0.0754,-9.071,0,0.0684,124.006,4,0.567,3
0D31csBShBfxTnF6XLwVbK,0.796,0.735,225547,0.461,1.35E-05,0,0.439,-7.265,1,0.0403,130.029,4,0.417,4
76XNaSp315nc3rZMU81vI0,0.000792,0.527,239988,0.919,0.00392,1,0.531,-8.285,1,0.0712,108.734,3,0.122,3
5dAlG7IRd0frDnCIBxdZAs,0.000217,0.546,205274,0.811,0,7,0.382,-4.96,1,0.0393,95.011,4,0.62,3
2M83hc6bsgDO0iBybulUOt,0.664,0.512,244486,0.235,6.09E-06,1,0.115,-13.331,1,0.0289,99.01,4,0.0814,5
06cuHOvVJIz5awhlsGzme4,0.291,0.514,238467,0.584,0,7,0.102,-6.609,1,0.0299,147.972,4,0.51,2
0aaMfOiAvD3WzVtIF8XEv7,0.682,0.734,60557,0.282,6.67E-05,1,0.564,-15.11,0,0.385,98.613,4,0.71,2
1QLT48fMZ5AT8ugVgQ3LX8,0.00138,0.657,152160,0.748,0.115,7,0.118,-7.19,1,0.0257,106.022,4,0.848,3
72iS0MThe61HKsffZXMMLB,0.253,0.712,199987,0.759,0,9,0.105,-4.604,1,0.0586,98.063,4,0.53,4
240WkSGaUBJMBmHLqS33WA,0.851,0.502,189907,0.321,0,9,0.156,-8.601,1,0.0441,121.991,4,0.348,7
20iSqramPji5ojekwLk6Ye,0.219,0.836,155983,0.475,0,2,0.104,-5.254,1,0.4,150.012,4,0.438,5
6e7hIhOLH9zvb3zP5O5gt0,0.512,0.869,142187,0.747,0,9,0.124,-7.143,1,0.151,124.932,4,0.784,8
14lnkKluT9U1lAz6M10SPx,0.0203,0.776,177086,0.844,1.25E-06,0,0.14,-3.626,1,0.167,133.987,4,0.716,6
57mBsFmJJfqLvF3AQwatHx,0.00569,0.654,180662,0.659,0.000143,1,0.138,-7.139,1,0.068,160.257,4,0.258,3
5Mvm3wrUrThaW16M1ITbzG,0.653,0.399,184613,0.377,0,0,0.0946,-6.853,0,0.0307,140.222,3,0.105,4
3MTk8zTFCHgMei64ycr6GH,0.00119,0.562,197652,0.879,1.81E-05,0,0.167,-4.733,0,0.0905,107.026,4,0.602,6
4hWgC5BV5M7EtTleKVXNxw,0.7,0.759,143667,0.413,0,11,0.14,-7.282,0,0.0494,115.893,4,0.403,8
4x8RmbPETmcVbuc8SS1Zid,3.00E-05,0.521,253080,0.835,0.583,1,0.188,-5.216,1,0.0317,93.052,4,0.204,5
5MpxChrQp5cXNcSW4dUh6o,0.864,0.149,277384,0.0611,0.966,2,0.0841,-20.024,1,0.0511,135.955,4,0.0245,4
1FivztxMn20gD1zKyWxGgM,0.0132,0.774,232123,0.573,0,10,0.145,-9.098,1,0.14,141.885,4,0.4,5
4qaY8uMGF9gtCMfkwfAvD4,0.499,0.457,237507,0.403,7.21E-06,11,0.13,-11.813,0,0.032,156.145,4,0.18,4
1k4Xh5qWySHjbP5QiyJeuT,0.473,0.46,226893,0.291,0.0117,10,0.0896,-11.514,1,0.0296,81.524,4,0.158,4
6BPB4N2FyFyrw91TVB1hMN,0.126,0.971,208576,0.464,0,8,0.0844,-12.08,1,0.204,120.006,4,0.479,5
4W01htReKHBEYIgm7GAAbN,0.000212,0.371,317000,0.985,0,6,0.0667,-4.184,0,0.385,170.016,4,0.204,5
7vRfnHlFoZ9CnNhut347AF,0.00298,0.49,351687,0.707,0.129,2,0.153,-6.918,1,0.244,142.382,4,0.253,5
6ryvqkOlMIBy3CWk2V7KnE,0.112,0.783,152801,0.753,0.000214,0,0.31,-3.63,1,0.0548,96.016,4,0.53,6
7ag6olMN5MrsebP5tMboWH,0.434,0.645,177987,0.64,0.0129,9,0.103,-6.698,0,0.0464,107.757,4,0.756,5
57RA3JGafJm5zRtKJiKPIm,0.156,0.682,178000,0.683,2.32E-05,8,0.273,-6.444,0,0.0287,120.023,4,0.64,8
3pCDumEoo9L0bPUjnmZQrY,0.000156,0.574,202933,0.939,0.000633,7,0.417,-2.665,0,0.0364,110.024,4,0.701,4
5e0726B3tYcuFnXXQ630Q7,0.958,0.793,86080,0.196,0,0,0.146,-9.318,1,0.043,51.054,4,0.425,4
4tRb7CqzU5aI76tqixOh2P,0.907,0.246,74114,0.387,0.967,4,0.135,-8.951,1,0.0354,112.838,5,0.0374,3
0G9zqMopSJ4cgf3UOjMljD,0.134,0.577,236907,0.764,5.75E-05,10,0.338,-5.772,0,0.0308,96.699,4,0.634,5
37YTBNyH2K1tAuYQwWPYZ9,0.0612,0.589,208813,0.801,0,9,0.276,-5.9,1,0.0452,93.965,4,0.377,4
6VaRraWoyntKR2vnXB44Hn,0.858,0.0852,357085,0.379,0.00133,0,0.109,-12.422,1,0.0434,171.714,1,0.0318,3
1YscJ7yVTlFxW3eF6pv5ba,0.154,0.665,156893,0.741,3.02E-05,0,0.345,-3.694,1,0.0787,144.968,4,0.57,8
1f0zDkHeSYqxzqDlgshMR8,0.304,0.434,200867,0.394,0,5,0.119,-9.716,1,0.0406,123.148,4,0.213,2
123NZLks8NR6C5fl1UgjEL,0.727,0.642,194208,0.311,1.29E-05,7,0.106,-9.892,0,0.04,129.753,4,0.186,6
6eSyGRVNbp3aKU7g6uQFnl,0.0765,0.947,209213,0.471,0,10,0.1,-7.391,0,0.277,126.976,3,0.347,5
56IGGA6VwAbIni6KoN7VC5,0.399,0.471,302360,0.496,0.00083,7,0.378,-9.983,1,0.199,160.093,4,0.569,7
22uP9zCBmSImYFeVsBAwHR,6.29E-06,0.507,350627,0.953,0.0216,11,0.138,-4.85,0,0.0616,105.005,4,0.213,4
6KR3JpKvzg4uJBgP3InuAY,0.0107,0.535,194321,0.734,0,0,0.141,-7.02,1,0.0336,155.987,4,0.457,3
0rw2FKykg4yKVbt7XelcwC,0.0562,0.737,215911,0.929,0.000334,9,0.0909,-3.374,0,0.0316,119.985,4,0.807,5
0HJyW4K6BwUlTRr2K6k5J2,0.578,0.553,190438,0.487,0,0,0.205,-17.086,1,0.804,85.843,1,0.585,2
3VaitfKiWcEEQaiwt6kIac,0.105,0.39,274987,0.605,0,9,0.172,-6.897,0,0.144,75.128,4,0.16,5
1eB168FV8b7ORTiBQS1u81,9.89E-05,0.218,224587,0.988,0.024,7,0.237,-3.988,1,0.112,84.401,4,0.0821,4
0pkJ42DZ0468GzV7wW6cF0,0.135,0.295,197985,0.926,0.0125,5,0.349,-4.123,0,0.389,89.704,5,0.367,4
39n1y2JqVOPIdfUeLqzgfl,0.00627,0.497,180960,0.923,0,4,0.082,-3.04,1,0.11,155.11,4,0.545,7
6RKnl9V2Dd4tVnNH5ACnAu,0.269,0.594,244240,0.509,0,8,0.0782,-8.138,1,0.0791,80.476,4,0.502,3
5tbzZywXjPMl6CzPBx37OR,0.00171,0.556,108867,0.973,0.00193,2,0.319,-2.392,1,0.0349,125.047,3,0.968,3
2Y61ZvCuuLOhdkgl1B9ekh,0.0232,0.532,199133,0.942,0.848,4,0.104,-3.395,0,0.0348,95.065,4,0.533,6
0F8nnwFv019U77SR5R6OgU,0.822,0.341,244400,0.34,0.000173,11,0.285,-11.434,0,0.0476,145.981,4,0.225,4
29uUkdxwuqUi5HVVNTfnIZ,0.583,0.478,220600,0.363,0.596,11,0.0987,-12.12,0,0.0293,106.448,4,0.22,3
2Gx0BeFccz151BzK5t8ncG,0.323,0.607,166298,0.442,0,0,0.254,-8,1,0.506,129.284,4,0.424,5
0afX54FpEV8WLxpj84fHcO,0.816,0.237,469364,0.291,0.00107,10,0.106,-11.992,1,0.0332,106.253,3,0.0389,2
17SlKjIUw3EOB0CvvQz9Ko,0.00715,0.78,152522,0.49,3.50E-06,5,0.112,-6.5,0,0.0447,139.03,4,0.536,3
6VF53eeI9lVvIGFGb1P9T9,0.00707,0.325,209941,0.816,1.94E-06,9,0.296,-5.023,1,0.0562,183.956,4,0.313,4
7EAMXbLcL0qXmciM5SwMh2,0.667,0.901,211140,0.136,0.354,8,0.109,-16.127,0,0.102,150.076,4,0.643,5
3Pbvin812FYYIh8cnHSSEz,0.291,0.585,206480,0.653,0,11,0.151,-7.439,1,0.0562,83.341,3,0.554,6
3Ox0oEfnxLWZBMOkaIWfPg,0.0345,0.601,172147,0.798,0,4,0.236,-4.147,0,0.0367,94.99,4,0.74,4
2AGx6EF6hSqrKyKQcORq7O,0.166,0.473,263027,0.496,0.000356,5,0.322,-8.863,1,0.027,83.3,4,0.517,4
44anLRFhwsFuwG5T7JvOWY,0.449,0.564,225245,0.435,3.41E-06,9,0.103,-6.435,0,0.0294,80.018,4,0.316,5
1bdarNCfLaK0WEemHVNBJR,0.691,0.443,216250,0.353,4.88E-05,7,0.0903,-7.481,1,0.0295,78.92,4,0.334,1
0Ehp6l7rBk06qQmtkLNIyu,0.886,0.523,226926,0.197,0.00414,0,0.239,-14.474,1,0.0312,71.986,4,0.24,4
7CnffhtgNfWj0rilcWJHsH,0.0134,0.614,174440,0.914,0,4,0.246,-2.914,1,0.0376,106.987,4,0.512,3
5l9u62oMIyAOvv2lITv53R,0.0936,0.754,229307,0.772,7.06E-06,10,0.579,-6.385,1,0.151,97.509,4,0.61,4
779JYkxMfO5b0ivWo4wR2V,0.416,0.473,198587,0.844,0,4,0.109,-4.767,1,0.0531,143.894,4,0.612,4
3gyBo6A5a96QgdvLz4jsVR,1.69E-05,0.285,356693,0.992,0.625,4,0.0624,-3.555,0,0.186,174.989,4,0.3,3
74THPSAkMfJr8sJBWLngKG,0.00687,0.723,136844,0.856,2.48E-06,1,0.397,-5.596,1,0.0562,170.106,4,0.688,6
3uTxibePaIRvQbUWK7J3Vb,0.995,0.296,62520,0.123,0.956,6,0.1,-22.737,0,0.0609,70.12,3,0.0383,5
0FmbfCbx4lTs69qgfZ4XpQ,0.945,0.371,71645,0.128,0.00016,10,0.42,-22.554,0,0.0582,176.372,3,0.557,4
73qVXOZcUW1spgZex0Lh8N,0.0215,0.778,203693,0.748,0,8,0.047,-6.298,1,0.0517,105.994,4,0.635,5
1hOHLiauos0RROoUxd88mL,0.0812,0.871,181231,0.781,0,7,0.212,-3.963,1,0.263,80.018,4,0.729,6
3P8QdOcYkzETBiG1TA7mhD,0.0367,0.584,195620,0.548,1.30E-06,2,0.167,-7.649,1,0.222,164.209,4,0.363,5
1jZ8zhjl5Gvg7AHfKJKDXz,0.00243,0.579,236387,0.909,0.0014,11,0.118,-2.977,1,0.0329,125.976,4,0.729,5
3iFC25AYyUzc0hr8OqAbuu,0.357,0.441,404467,0.487,0,9,0.104,-8.367,1,0.0305,87.229,4,0.259,6
1aWWNp65SdhPci3a9HZHT8,0.046,0.724,156561,0.509,0.000155,4,0.129,-6.213,0,0.141,163.239,4,0.215,7
1UnMntUCUP3czPUz2KGWSa,0.0026,0.8,242057,0.711,0,9,0.0936,-4.833,1,0.125,150.028,4,0.623,5
7MYlXYVAJ0CCdvhznMLlof,0.00421,0.719,277573,0.325,0.298,9,0.103,-13.853,0,0.0463,105.209,4,0.359,4
3EyQFmBbGWVAAcnS4x2pM9,0.379,0.564,335907,0.615,0.0697,6,0.784,-10.733,0,0.071,92.967,4,0.233,3
4kgxlsF8dV96QyZt4nHXMT,0.157,0.609,181880,0.713,0,8,0.109,-6.505,1,0.0547,79.463,4,0.533,4
7CBXDl4ORuCUsydmRRXaLQ,0.000929,0.555,320733,0.787,0.0436,5,0.0778,-7.781,1,0.0356,141.98,4,0.664,1
5aw2wR0RDHPqh9q9NBHGSU,0.864,0.456,290009,0.366,9.99E-05,2,0.107,-11.758,1,0.0402,95.914,4,0.476,2
67V7WXrAsJPGOxHlrOCves,0.817,0.481,237262,0.267,8.28E-06,1,0.115,-7.932,0,0.0303,124.231,4,0.217,4
2FIPDWnVuXThMgysHwaTiS,0.000277,0.451,215145,0.832,0.000553,4,0.115,-5.134,0,0.034,115.004,4,0.18,4
0pEkK8MqbmGSX7fT8WLMbR,0.435,0.722,185658,0.565,0,4,0.165,-5.848,1,0.0335,104.483,4,0.488,8
2iesqtEM3Zeurdo1JmOTHE,0.0011,0.567,247773,0.785,0.00427,9,0.179,-5.396,1,0.0479,119.95,4,0.603,3
2QdVcmVPIxW826rRJDf58l,0.139,0.711,203747,0.634,0,9,0.103,-4.351,1,0.0668,90.04,4,0.356,7
5YYPcci5m0FNGKibm8nGMM,0.246,0.624,160232,0.506,2.71E-06,2,0.106,-9.527,1,0.0424,79.977,4,0.344,5
2ZjlekLZScwrFrFxQbJlj7,0.0249,0.639,136329,0.76,0.000233,0,0.0994,-6.267,1,0.0496,162.992,4,0.468,3
1SsKd0D6ByCXIGBrbWLsZ8,0.0583,0.435,207680,0.789,0.373,0,0.12,-5.72,1,0.0331,111.291,4,0.582,4
15npbUjCgwt2lRvyrJvyxw,0.0375,0.757,207161,0.705,5.80E-06,2,0.114,-5.084,1,0.0252,104.972,4,0.855,6
7rdbY6SVgo8xTbnHldJ7zb,0.00171,0.653,196333,0.714,0.00536,0,0.904,-8.181,1,0.0666,148.329,4,0.714,3
0x7xrbNiRNr6FvvsnHaHfp,0.632,0.183,87147,0.0719,0.494,4,0.127,-22.518,1,0.0359,80.765,4,0.0636,4
2g1Ras6XwmPmiKLe8WQVKM,0.438,0.609,175053,0.639,0,9,0.0526,-7.052,1,0.0917,163.86,3,0.835,4
2phAbZIlA9QgoEHsGSK6WD,0.00451,0.382,190321,0.988,8.68E-06,1,0.0579,-5.093,1,0.284,172.086,4,0.1,4
7I7D9yCFTdGHw2O9Ulc30n,0.546,0.471,345520,0.37,0.0106,0,0.119,-11.421,1,0.0348,125.873,3,0.123,3
7w7SyRdoQRGiskBPJBhjS4,0.239,0.73,237013,0.719,2.25E-06,2,0.104,-6.325,1,0.205,82.944,4,0.307,5
0lboDHM9hSR5j5CFlWDR9k,0.738,0.484,107205,0.457,0,8,0.536,-9.458,0,0.204,83.493,4,0.342,6
0L1Wwj6636oMkD6BkDq3JK,0.00826,0.714,182785,0.599,0,9,0.0755,-5.467,1,0.145,157.985,4,0.274,5
2f743L7m12qe7BMPTcvPDx,0.849,0.429,215819,0.237,0.000116,11,0.122,-15.051,0,0.0374,165.684,4,0.264,2
4rBOlGhLgQXt2YGlxcwTWZ,0.138,0.736,150000,0.684,0,11,0.262,-7.779,0,0.0863,128.002,4,0.346,7
0tkmYNfaEaH9HpR59ApRtE,0.39,0.675,244688,0.71,0,1,0.381,-4.027,1,0.21,97.98,4,0.574,7
2qRN7PWiHRLprw4FpDeI9N,0.333,0.747,200733,0.649,0,10,0.172,-6.218,0,0.219,88.011,4,0.84,8
6e1DVmCqdUwkBUx2VAMpcv,0.447,0.749,235813,0.541,0,9,0.136,-8.128,0,0.0297,119.957,4,0.391,3
1YE1AWdASiFGpASf2Hl85k,0.159,0.695,220120,0.712,0,5,0.0791,-6.734,0,0.0304,106.01,4,0.237,4
3xtPuDcQHHSiVwFBXsZIdC,0.308,0.755,206413,0.648,0,11,0.0829,-4.099,0,0.0853,96.008,4,0.379,3
09RtmGFaKaZjUZfVGtNbFD,0.163,0.569,212720,0.977,0.0119,2,0.136,-5.24,1,0.0443,122.095,4,0.958,3
4cbF3gEX2IZfvt58zQXqvN,0.00721,0.898,192640,0.428,0.13,9,0.0975,-7.465,1,0.0813,99.997,4,0.501,5
2gXOzCwbVXACCaYRj4Qrep,0.164,0.66,167673,0.55,0.000204,4,0.199,-6.744,1,0.184,130.004,4,0.299,6
2yKgGAUZNrZf2UR5BEOqGy,0.0125,0.71,241293,0.619,0.685,1,0.642,-8.833,1,0.034,125.006,4,0.763,5
2uev0LUP98t1npGu4GkaVT,0.0279,0.926,217339,0.523,0.000307,1,0.103,-5.914,1,0.159,141.987,4,0.201,6
1KypMTzxfo8NNIZ30lanZa,0.728,0.668,248161,0.855,0,2,0.106,-5.69,1,0.0369,139.97,4,0.907,7
6t7asZzGJivceXxJznXmT5,0.0246,0.0817,425901,0.978,0.0942,5,0.412,-2.466,0,0.137,83.594,4,0.0401,5
48d348dNkeSbgsWxfO7Thq,0.000776,0.403,318413,0.961,0.000467,9,0.322,-3.39,1,0.0532,94.007,4,0.635,3
1BFgrWeTgJUaxfxY7HVlrm,0.00241,0.564,244360,0.72,7.47E-05,10,0.0861,-8.428,1,0.0282,85.426,4,0.507,5
326jKGa1FVqDF5Yeahq8Nn,0.478,0.644,192667,0.608,0,6,0.137,-5.058,1,0.0484,144.04,4,0.49,4
2wMWOhsadJq7gmMCLlBvvk,0.0186,0.71,170241,0.544,0.000899,1,0.11,-10.188,1,0.283,157.97,4,0.0549,4
0FnxK9FEAQyPJ284QcieNb,0.0678,0.555,205264,0.88,0,11,0.0723,-4.325,0,0.265,87.195,4,0.391,6
2YVx3QitrbqHCmVgyqFbkJ,0.233,0.371,242576,0.538,1.11E-05,2,0.121,-9.373,0,0.0377,142.799,4,0.455,4
34PAdPRUuai54Hh5sHmyys,0.678,0.592,205413,0.431,0,10,0.113,-9.308,1,0.0324,123.784,3,0.266,4
07FqoF0JPDrBSNrjtAMLPx,0.955,0.434,200000,0.27,0.0242,7,0.141,-12.892,1,0.0417,80.195,4,0.122,2
1L2dVs7ppm3cSYpSuHId5S,0.664,0.408,222416,0.325,4.99E-05,2,0.061,-8.67,0,0.0486,116.038,4,0.224,5
2jXpiTuwwWbCSvpkKwCfwc,0.178,0.839,248013,0.641,0,3,0.135,-5.837,0,0.284,120.037,4,0.462,5
7dGMA2h39oj0qSplQuhKye,3.58E-06,0.269,156653,0.988,0.847,9,0.239,-4.207,1,0.0597,121.086,4,0.539,3
365AIaW2TfwodPX30tn71e,0.0745,0.835,192000,0.628,1.13E-06,6,0.0823,-6.926,0,0.178,115.046,4,0.339,5
6JECtgQKBNPmeZrpZOavqD,0.00329,0.424,245320,0.943,0.000263,2,0.032,-2.561,1,0.09,115.086,4,0.583,4
4VvBlgXE4thum48CbOns1v,0.0287,0.687,236667,0.931,1.18E-05,7,0.385,-3.098,0,0.092,128.043,4,0.717,3
6GIkJsUH29n1Nwq5QBKiu6,0.0561,0.859,182787,0.936,1.80E-06,8,0.146,-3.716,1,0.0505,119.998,4,0.347,1
5vTtANNlQK5UhwfooDek5y,0.839,0.68,198405,0.703,0.0218,7,0.0863,-3.36,0,0.0439,102.289,4,0.193,6
3864hqD7NUplzDjqyH1OKY,5.65E-06,0.403,371413,0.893,0.0279,1,0.098,-5.728,1,0.037,128.305,4,0.203,3
5j0oqJkeHoXjtPCgz9hMmd,0.00499,0.697,208653,0.661,2.77E-06,5,0.0773,-5.535,1,0.0453,112.016,4,0.546,7
2SBzrh4XuVdK6IpSCqKitc,0.957,0.432,211785,0.119,5.44E-05,1,0.524,-10.021,0,0.0375,81.388,4,0.127,6
3RiweksxTDEWD2Z4GyP6PO,0.29,0.398,269886,0.723,0,0,0.302,-7.625,0,0.584,67.784,3,0.259,4
0R6ejudz0pync34nRQRc81,0.57,0.731,179308,0.903,9.63E-05,1,0.365,-3.016,1,0.261,165.994,4,0.752,5
04GuuRFezjh2GRk8Jg1Asz,0.0439,0.849,257602,0.57,0,1,0.0782,-7.637,0,0.315,93.449,4,0.505,4
46t32pQpf5pqxBXCZnD3Sg,0.37,0.618,175267,0.638,0,10,0.0902,-4.694,1,0.0427,169.988,4,0.517,5
1SI7s0csdBvVoTURlpDJn5,0.353,0.559,245653,0.396,0.00209,9,0.569,-9.543,1,0.0775,73.241,4,0.422,2
7AOtINPzQ4N4JVXk7ygZZz,0.164,0.738,135849,0.657,0,3,0.163,-8.737,0,0.109,159.01,4,0.716,8
0Xen6Y4p2soxvsUTlF0IUn,0.591,0.46,245187,0.737,0,11,0.0811,-5.332,0,0.0775,104.715,4,0.382,6
5NFkxKc6RO3qGuCdyVvKJb,0.131,0.678,250920,0.78,0,0,0.0733,-4.999,1,0.062,105.023,4,0.464,6
2akAMY14he7RqbpfKchZmd,0.0093,0.625,262154,0.693,0.000174,0,0.505,-4.725,1,0.0697,129.972,4,0.0692,5
6im8XdUr9AXzvVDTEwhPi4,0.567,0.432,288818,0.349,1.85E-05,7,0.0987,-8.931,1,0.0392,149.736,4,0.241,4
4kYzlCC0texPek10Ig890R,0.283,0.757,206627,0.731,7.67E-05,6,0.0917,-5.704,0,0.0537,120.04,4,0.67,3
2kvwSbG26eHKUJdvH7DiR2,0.293,0.593,221600,0.592,0,4,0.265,-6.162,1,0.0357,129.958,4,0.255,6
42vQ7qAqjHTg0WNs1mZV70,0.87,0.379,267853,0.247,0.00162,0,0.118,-11.313,1,0.0584,184.854,4,0.2,5
3TrlBZsnYnWRQFRJPYaz5u,0.0235,0.649,194087,0.755,0.000266,5,0.219,-5.628,0,0.0357,115.004,4,0.341,6
3gHo8SWDHRBEV6qkd2IXHl,0.666,0.663,180267,0.686,1.17E-06,7,0.135,-7.442,1,0.0288,134.349,4,0.861,3
7mqcDKCZM6UxJHeQAjxnUH,0.552,0.813,245769,0.572,1.22E-05,3,0.219,-5.939,0,0.109,130.008,4,0.459,5
73IE87H0g2MBmdn41lkVto,0.414,0.505,251240,0.494,7.98E-05,10,0.105,-8.635,0,0.315,171.978,4,0.141,6
3HBpsdyPIScL7UjYYlzNW2,0.21,0.649,236902,0.942,0.0914,4,0.11,-5.832,0,0.22,126.002,4,0.279,3
0P9jIwYxuLvf8QJr4qr0vp,0.225,0.63,116971,0.703,0,6,0.227,-4.854,0,0.114,75.063,4,0.474,5
1gLIHEB7MKLtFeghy69Of1,0.165,0.302,350453,0.713,1.28E-05,4,0.702,-7.574,1,0.0484,111.898,4,0.181,4
7jPR6AIduH9HW5ggKTipWg,0.0273,0.329,202333,0.812,0.000111,10,0.099,-4.781,0,0.0827,112.07,4,0.213,5
3sSkcv7usoVWeEsJ1fnFdi,0.000373,0.479,338216,0.905,0.257,4,0.16,-5.679,0,0.0386,144.997,4,0.335,4
